review_id,pre
cKoryE_LYY8wY4RLcK-NwA,5.0
gBk-P9STynS3S0VSV5w1pQ,5.0
4FhHRYRGp4dO0XkEOS8cRQ,5.0
by0pobpfEAaqj9-9vitmwg,1.0
vN74YRegcLM-hUQhVAnawg,2.0
5OMlIGQLA_iY0cBeXC6VgA,1.0
B_ssUYxJxggYTPYWVKkG9w,5.0
PiGrn_oQmiP-_sVe1qi6wA,3.0
uFLXRhhAk917n_Etf1N1HQ,4.0
AUIADBcWIPxtYDqBcEBnFw,5.0
me3qJqlYxD59X4nSxehF6A,3.0
sTkGAPUFfeddcb5iJmcaMw,4.0
UVAxESVTvpGHQF6i-75lLw,5.0
PTR2ZETaqElJUcbnlDPcyA,5.0
thAvkrtPC8-ZUW91tNP8_Q,5.0
2VFboYZXzcrItFf0Su3vjA,2.0
WBA7HdsEerAbQKKBFST74Q,4.0
mARxqH_woRY1jF-TsD2_pA,5.0
Os3EU-4xrNQ1RRUQhJ7ouw,2.0
9NmrTvl9rDCL-w7MY7Ht2g,5.0
wPZuD4vvtOM3SybnxD_zIw,5.0
kRi-2oyTuK8TgtMOWu4B3g,1.0
oNnLVdGqPiKjcZPp1yRn7A,5.0
1JihmIh3V8qvQoSjRd7yKw,5.0
kW1SFac9vDm1QLghKbn00A,5.0
77QTKivdoinoqsmkGr5OCQ,5.0
dNwX_ERGjyzCpo7ctK-d1Q,1.0
l85H7DQbXUs6ZDGyY15I4w,4.0
7ml-zyL77ZNbFXA7bI9X_Q,5.0
HldGNBkjk5V0140oNXwWoQ,5.0
76kAMx0Ro50TEUzv4OA_ug,5.0
a6AnNKc7sWcdpXHcpTpgjQ,5.0
VStx1CA8z291CrMBP3n7pQ,4.0
ALfkUTRscYb6xAGZ48AUcA,3.0
9PK3wtOo-cMR6kEyd_r5xg,5.0
t06IZF42g7X_oQwHlNQX_w,5.0
th5kQRNIPppxo-na1ajuGA,3.0
iOtJ-e0FsS4U53SwpzKZqA,5.0
rtHBqH3u1BDur2lWdwF8pw,4.0
cat1CbTithA__KDtR5jmxQ,5.0
uX60upgp6lEQtCvEDXZYqg,5.0
_i7wPe0fYefCCjMnUURStg,3.0
sswLd6U20kNZgQfYajMOXQ,5.0
_wzC3rNQujK4fOSw2nFgzg,2.0
xrI-yQzM_ot2c4yqprIgUw,5.0
L0fd8FuDowX2qQrUjimDLA,5.0
hpEg3LNEGAr7d3HWXUgTDA,1.0
QQcUUoXHCgLrtrJz8EKk_Q,5.0
GAhdl9F7Xiy45jBGjRsuSw,3.0
JeOTiAXPxw6d8h53AZ_l8Q,3.0
Lrtqb0-q6cs_u2EyjedXGA,3.0
IR4x0aOnmv_SiP8KYFwsYg,5.0
ymCYie8bghEcQz-JmQ1B7Q,5.0
h8YrntfpRSkMXhJZ4p-GlA,5.0
n0vunR4H7LivK6Cq2OgC8w,5.0
p2PCCOsmBvlWUm4-z9bg0w,4.0
zLXONQDA_hiEvL2PkzRi9w,3.0
2s0FolD9bhP6e4DYk0uzTQ,5.0
cF83Zghm3wRjk5-iB8AbOA,4.0
4CIKiCUkLwOlt0mtCw2GKg,1.0
WJFNEft6XQXxT9Bt7SggYQ,1.0
MCHdwf5oVa33OTahTaGEeg,3.0
T0_CDKIZpVMor3CloAs8DA,4.0
iEN7nWBgaUoSmmfa9MQiJg,5.0
s_DAHfx0aT6Lq3YbKZmV6A,5.0
6yuZVdjRF3rVhAHBCsKthg,4.0
GBviQEfQeWdQLz3hA4xgEg,3.0
sEhcg9ml-QngKUIr5I0UDQ,4.0
u9YZJELUGnVOZGah18-Tew,5.0
6qDVxEY9NUgolNOpFhC7YQ,1.0
3zZf9Zcw7QVwVm0dYdlXCA,5.0
oVv4qLS44zXovRfPomrkLQ,5.0
iX0Ch-X54gDvaUnJzR8Gog,5.0
v5CHFtC-XmBSnf_saDQyuw,5.0
r5A9_ijIk8wipwjP-4BWfA,5.0
ucKUuCYa-F7M7j4haz4akw,1.0
XWLmmoYlD5ymc6ykSmN5OA,5.0
3EVJc0zxmbUQsolbpNL9qQ,5.0
qWlar7g-MFZwRpxHtrsu6w,4.0
aDxmv2hdt3mOxhK0Y5PkFA,5.0
ax2R14Fa2s1kO0PnhUogdg,3.0
L25jsRPkcmvHl47ckacMwA,5.0
Y0DdiTGkZ3JLxdSTl4uWqQ,2.0
FeyInRMIHm2gPHjxm-e86A,5.0
coEmXlqHwPjBYA2NHVoXwg,5.0
oiz4OfizjrxhTFRvdDfVxw,5.0
rO-gzq5M1cOfNI1tSOtzew,5.0
6qY4xU6IWlYYLbqV7J2Mdw,5.0
CS3YCHEj_l0CzgFteaUDxw,5.0
P1UBzkrNQl52SxWSfbWr1Q,5.0
QsXp9qDTJFW2CeFTZZmGFw,5.0
PbpQztIQ19BnY3Iw9lx9Zg,4.0
aFA-4Y4lTF_d6aa8rrRVLg,3.0
4B9Vyw27jVCPdIwAws1WnA,3.0
nyvwYm9iL2ojqtgTjUamxg,5.0
sOmiAkYrlCzX6o1h8O-hkw,5.0
AWbMjY3SbTf0o7s45hRnVw,4.0
TcZC2bkQaO1ZfuN_CZfDXQ,3.0
6yhYcJMQNElvB5zY7Ltbfw,3.0
7tO6u5PmiAo9YIvqql-Qtw,2.0
X8L9yrrswsRwero9bYubTw,1.0
arYt0jowssx1dWWEU2Ky8A,3.0
QKBzMzCNdAeNT2TAmSKgFQ,5.0
1UVgKK6EXf_RDTidQstatw,5.0
tkX47nB6o30nHR1SLNqLSQ,1.0
DHranLikxThLQ91VFura4A,5.0
rsb4N9X9RkK61RwIiPS1Gw,1.0
euE0qs7I0MB_XAmyb8HZiw,3.0
HqO2nQofB9fh8-GYJL27uA,1.0
wG8Avte6z0lfUgY7Wd0JyA,5.0
wTUCJ0UYbP_8UyL0nm-bMQ,1.0
0Gqh5ekQ2hEf-na_0OHM7g,5.0
Ek1bFPxP_FdFFzWNmE_y1A,5.0
0aHfpbaihx69-yPDabmguA,4.0
CXCUQ6FUrF2QxxgzCBu2-w,5.0
fEloiE6-gyiuVm9_BW-eig,4.0
ncHz7tPRE_TIaJZalvILzw,5.0
qNfVQsXciu25x1594yHUxQ,5.0
ikDNV1IvHFSVT5YLDDCE3g,1.0
vEw2InYFSEcdAN72JxzT0g,4.0
y88tRVUiACKU6TavH-O3EA,5.0
BkmUwSOzrpGu7LrIErJITQ,4.0
fJ_AWjLQfIss674Fzbl73g,3.0
N1xJ4S1P_oAUQ7M7Eatdpg,2.0
33NTpfovt0vqAtidkHyI-A,1.0
wyWANBMH24xrI3yN02iAdw,1.0
I-y-AduWu-q8WFyfufxTJQ,5.0
_K9YM4p0g_1iYf_bS0sSFA,1.0
LKSNRU_L4TrZfh8nBBJ4Pw,5.0
NbJbyq4amgei1RlKj2kwfA,5.0
hMG9Dv839P6gvD3xqruoQw,5.0
tpk7P2YcLMdSJAnzyMZ8Jg,2.0
5ygTplBhVhHhXY390toRIQ,4.0
jfuNY_8lKb0kzvfGo2P4EQ,5.0
Tpur__l_HS0SoRnNlP7UUQ,3.0
2wzEllEZj8E9aGN_sDl7wg,4.0
JWzK6vTySMu2D50G8mQXIg,5.0
IPAJBCDOTQCJd-RNnGshpw,4.0
F3poyisMWOAnkPR5Si4iOg,5.0
r9ZkNxEZtFL-LjuEWSpNPA,2.0
olxGE_zeEuETddiDcZ-f0g,5.0
76wQxJd7GUp1Eo49-b3SLg,5.0
j3HJdkV4HwYl1CjCZGruTA,1.0
yS6q_do2qKOub3FDuETtTw,3.0
aKABHkdOf7J2HincG6LtMw,4.0
kycnZJyOe185C9YAeu7Gfg,2.0
lLKtZSCbGYqqLyqriBOVZg,5.0
yxFvD6zKwn_ZP31AGHa67Q,5.0
M0PzUp94jut5OazQlRJOPg,1.0
hKzYJ23ftEmnPm-FL2pJMw,3.0
s4Gs7hpC-vvJ-i2b3GwXug,1.0
JHcBxPUKoBb5DDL6QMBqbg,4.0
1xW9tnRc2b0q1ZvP_f2UvA,5.0
cCZoqrCjB2sfczTIPxtTFA,2.0
K5BpAaF06f4JDUxZ0pzEdw,1.0
Ql5UUX8428_UE2IiYr_-3w,4.0
4wl1Khn2VcUVtCvkBMOkRg,5.0
9aQ8PD7_-jBw3Vlv1QhHsA,5.0
9mY7_KyP7OaeH532vO5WsQ,1.0
I4x6LB-0Bjn4Ckx-6VdE2w,5.0
zhuwpCTpIy9JKGEUJFulnQ,1.0
AzczuuupLX1CiVYiI_NnJQ,5.0
1hpWV5hxnYiumuziRYBuJA,1.0
wCEe4PRDNY2v8CFIrFtsWQ,5.0
y0sa4MDobMYKrxUu7OmCDg,3.0
ctzmhb23oSjyR7A6eYdQBg,1.0
Cl36J2W86LIKSTZm3pwJKw,5.0
f06NIYuHCWNsqWsNCACklw,5.0
mRFclvoYd79ATZKjFPmDkg,1.0
KjOYnEpjalVsV2GtIV9PrQ,5.0
6OTaWmCEcCCWrfKcLvmQ-g,4.0
jrTmH3v57e-GlXBFWOSorg,5.0
DbiaGCxAxqE5Ycsw4gRwsg,5.0
jJt4_O8vHCXyfz7gYcWEig,1.0
L5iGuC72WHWZ-6Ek-UZ0aQ,5.0
6GiXGAjhgj3uRE7OdGx_cw,5.0
MPbk2mIg9S9z7476tR2jCw,5.0
Lyh_GHr69oBfTGw7hEFhDA,1.0
LLcwYbC08zI3fqRfoC_3Hw,4.0
Qcp-pO9EFKRBfcKmgV43bQ,4.0
pN768hyVsX6GmiONWWLOYw,5.0
C9t6AO8dB7bnk1Ku0eFXZw,4.0
E-osUu9-hzzsvZ3Gm0dt1g,5.0
IcdHYxEr43e4vlDmubQFyw,2.0
LUzEIlmrR_hVXjEEoGYugQ,5.0
1lYR_8vxgZJUmgjh_C49vA,4.0
yehNJMGYttOL1ExepRdTdw,5.0
reS_9OSHjYPEO6DIvcJEhg,5.0
zxScpfNM1or9J4T45iWOtA,4.0
uYPskjp9IhaOSh2uSfchOQ,5.0
8itXTSsh1nVlnA2nkiiaTg,5.0
Iq2GMJNHL7HfaZFq4wDDww,5.0
W63Si8UnW-8GvKtjF3p8uw,5.0
-lt8bfJOGiB_t2a3iRrhOQ,5.0
Mg2W1k52IEDuCIQCGQmE8w,5.0
39SaGH89ZkaPAkvPTBaoTA,4.0
Lz4iWJ-PeCGr51DACBX0WA,2.0
0_OEv6EbaTgUJvfjy4ZVsw,1.0
EZA9-Xz9xfzwjkOeAOKoqg,5.0
Imls3AdzT1KbHg5mPoy-WA,1.0
0Ew_VCAL15eVmuUFHi1vJA,4.0
uXnyKAFvUl4Ylwsj6u4NBw,4.0
0e7GBOd80GBKuMeZKkgpew,5.0
tvpTGRdv0wT-wEe0VIsCPw,4.0
6NySmbOr0Uc2r-NWYJJFyw,5.0
C6i-bw_gB1-eVbWmgIj3jw,1.0
upIj6fry6Slj4Tnf2ZITlA,5.0
pZq8_HK86c5A_RbyaohUVw,1.0
l2i2Yyi8vHjgyIJ2XHRM8w,5.0
qqLMI6NqxLG0jKdFauXw7g,5.0
FLqAV0KVPKnFcs8I2Xg8sw,4.0
s_lFqiLKYDXv7kjvHo11lg,3.0
s-Kh248X09Og25nCOgk1Ig,3.0
eSlxT00BfzqwbYtNsU1NUA,5.0
waahHrNkYrljXIvwhBCAgQ,5.0
7wtqGPJd5TMEJxEmxNxmzg,4.0
7q-fA0ZNcm78TV4nTxfJgg,4.0
DWYljo83lAGAojS91z7Pdw,4.0
qwyLRvUNY784OBI7pS_l3g,5.0
up9LWaKCygnlunh5NWC3Nw,4.0
kgyIblFRpT1Z1AM8WiM7cg,1.0
Dse9XWSQiCDlzMP3sPivYw,5.0
8RI7Xt5dJ6g6a2nf5Zu79A,5.0
TKVjijMk3dZLZPCOyZbF6Q,2.0
v4ClGZK0z15fmQH95zpvXQ,4.0
F6Zkk5QiT5-y7UxNUvJVvQ,3.0
pXj-mIZxGzJnazaBXDDmPw,3.0
VTsWYeEhiGyZ3Elx2yV_lA,5.0
DYXXf6WA-lppG_CptogCQg,4.0
xJQKRbZZnVJHCaj4ozmMcA,5.0
Fh8Cbz3n9abvY_L5iMM4cg,5.0
KFyQtrmHCN6QNdk-HSrJZw,5.0
Y73mQJvD51zGi4jp5FxbLA,1.0
MB7GVEOoDxTH69rtWqiC9A,1.0
oTGXq6demiyNYnzOGx2KSA,5.0
9sqtYQ9JgYUCi8xMiAZokg,3.0
oLUq5GCDfogNyYA_fvHK6w,4.0
47_cQVSL9P8I2SEnuWwBgQ,5.0
uzBfTt5P7Ish2INyRVc1sQ,3.0
ikeK-iIwpu2tE3xR4OlL9w,3.0
kJVKYfAlcAuwmAfPYvxILg,5.0
i-E7SrPWvthffHq_6aTQNw,5.0
U2ZSaiqet3NPoHKQ2zww7g,1.0
N-s968llnstipwzv-xr5Pg,3.0
XsEceKdXvhjlHZ753m0Sbw,5.0
C3Bl-40UezyHTr0foNlXZQ,4.0
E4-Wga952T9iQhLxHpWBfA,5.0
SJBVUoljM7mgtZ-E4Td3MQ,5.0
2D8eRtgK3zrsj6B9mWZ7ZQ,4.0
97I9vV7A8aWsYrNbWU-r6Q,2.0
d9Ma13qHxX7iamGdLWXFUw,5.0
mY1tZLcvrxXOm-qROC7iEg,5.0
ooz9VXiVa-UELTy9_jhJqQ,5.0
9WidG18Eh__-L0ha7bb_yg,2.0
9jXXIXQzK7VYwhMQ2MESHw,1.0
S93uSBPvgzDhx8IpvwRg5g,1.0
QhaBp_WpI0k8eMNycRUs3w,4.0
C-W5tLB4aG_iquYspBRLKA,5.0
pxxDnfLyuwZAKE5CxELEMQ,3.0
1JgX1hNQWHYbggy6XLFLuQ,5.0
5fHXeyg6Os_3s9eMh0eIPg,1.0
X7sPHVKVbdSshxX_waKzzA,4.0
c6RXiDCZ3NRQ7t8Vp3-lMg,1.0
05x3ntgRgWK_rqEQNTkciQ,1.0
aDWWdGPZTyFkMGNyEwaVZg,4.0
oQE1WhfnCTfCHM57nS-t8A,5.0
9O8kLxZoALLguKJKrqL3Sg,5.0
p7oAQ0vsvkRbEhPHz_tlfg,2.0
tuDLRTqzIKJ9TgeAHFLnFw,2.0
ukGN1bvTHO9MfQnZke9liA,4.0
rbsSbTzGXp5pXScQkyxDuA,5.0
M7aNsLfG4_cc2xM7alyhew,4.0
Aif6EZBUH1ySHLouQ1_iOw,3.0
n4_2mOt8-qm61pCCu11g7g,4.0
wQLqvavIq8b3nlD64KGjaw,2.0
Av5R3R5Q8_ngVbaa5b9Ojg,5.0
0O18FLRqjlZCXv3u3V9X0Q,1.0
x6f9gYtis_MIBolsoFauHQ,4.0
FXzgdGm4vGNhzXuqG6zm7A,3.0
RpdXcAqh49r4f9K0NJCY-g,4.0
k98fuPpg8-Bh0HpzFRV18A,5.0
o75wljde-pk7rEoMN5whEQ,5.0
RgmmtLD8d7xfYy6vm-e_OA,1.0
p8665daebXmb5Cz5ow6exQ,5.0
YMxT7z1n4L4LCWCDK8BBGg,4.0
Q4qM4WU1xHROcA8AxD-mtQ,3.0
_Wqcjn9HPqxpl35munxeUQ,5.0
IN80wDbAYSWaek5Mr187vQ,5.0
9eFW6rIbJiln1WyHOPnTcg,5.0
pNb532OW74TLPht9hPtcQA,1.0
QZYw6J8_AqQYqkgNs699zA,5.0
ye5AcUAfKeURBKTGj3UKrg,5.0
CuC5P14HoPvDdVqsohHMjQ,3.0
bGWCH803pQAu2DMMkdjyvg,1.0
YDR2HVcl_6eWr8kjKDCVHA,4.0
BLcVDcuhUMhhTPTuSNu4Ug,5.0
sjtwJj1fvxWyJfjjR7ueYQ,5.0
WjdbhzgE-XyjtXg4t4T-zA,4.0
U9kGypMZMaCZGhGavshSUw,1.0
frdfx3Gs9lUYm_Izh8tegA,5.0
aBTQbJpd88Luff74xRLl6A,1.0
hEc40iUGghkoSebpWW70Fg,4.0
gga8wGBcPnbL9lpOz0lf3g,4.0
iRhWr0nhdpP9Xx-DV_tVuw,2.0
NqiBBCVAzlxMNbM7uY4z1Q,5.0
tkJ5kk7VFZbajVoakv8RAA,5.0
jQ2UHnpEdBUA-ElLS4Bayg,5.0
t4HyU8SezwZwk2ain_2uUg,1.0
8Qbb_OxPv-7nFyzOk3pxYA,5.0
SW4MOF-LNsaO3fu5m7wKdg,2.0
pk3mNwosKWKs55GkA0ikCw,5.0
ep_8X-pBbwZM1BYiVAHm4A,5.0
zXo4inO_-ZUaHRd-nUPa6A,5.0
8RZyzr6SL8QIF_G_mmKFiQ,5.0
TKM2w-NoLj6mYIba5zvXkA,5.0
pdbnp4ww8aTDY6jR2fanwA,4.0
aRhL10yfUAEAq7vXgJNcrw,4.0
5zhuWIJsRtFVlkcFF6Mw_Q,3.0
u5ITp-uSQgfpT-1l-RqfNA,5.0
WA7oxJkLqW6OOX7kR6uLxQ,4.0
-xOY4zA2QgS-fOxsWLI7og,3.0
hABJKFt_HJAaHMT2lW5Tqg,3.0
SO2lcS8h1f1jQg70SaNZ2Q,5.0
D37YxGiuD5BIXtCHP2hWIQ,1.0
pWndySQ33AYSvSrLPf5kng,5.0
Lsprtt9nEIGKQJsaKufpnA,2.0
Ji94ym--YM2LYwpwprPUMg,1.0
4gRpRHcaJT20VsgKXtRBVw,5.0
r_E6BgaWLdWmITcVd8maNw,5.0
WCMdcDM4aQf30c0-sJv8Fg,4.0
TQy18nEG8uI7k4CS-0nkcg,4.0
7P573lr_Az_e9qwE1HciaA,4.0
sK7f0VcS-w3ww9xaZgGpUA,5.0
A_wAiUl4wq1pijZNzfoxYA,3.0
8HoQDRE6ejz-wllz205y5w,2.0
PYJNomdpyDZZ8bRwUil5Bg,4.0
OewRZPQhhvKK2G5td60PGQ,5.0
N4o2YLkqp88OlX4EtmOQlw,1.0
KcgtmeuGTr6rUkhOGdVH4A,5.0
1SJI6K2CkFVJF-xbscS9sQ,4.0
OQri02nrVof9Wi6bXkb3MA,2.0
eNvcorDqc3gFu7mmv11jtg,5.0
oLfxZ9dp1pl6REpTQY_5cA,5.0
nb5NB2paflCtLfnfxYqiaQ,4.0
e1lKtPovkBouWLnCVFzWHg,5.0
d1ifIy1NtJh1qI2f1YST-Q,5.0
EJSjtCxR5hmdVvRI7ueRPQ,4.0
r9Kccw2lAX91MmeYCSS6BQ,5.0
NSoXgxV-jnHvClD8v3P1tA,5.0
-_L2ER21ns-l2o6MpccWJg,4.0
xQp8eHMpzvSPzLFgMAvYiQ,1.0
dPPY1wlO3pEtB_Lzu3wDAA,4.0
wN3sNByRxrbeRuNV5YO5zw,5.0
kwiq699MzJq-Tpsf5IYq0Q,5.0
BD5gC47kmdYAQW5wGhvt_w,1.0
2Zj63q_ogwwE-p4bUWh90w,5.0
O3thjBBgxk9R1PnBIPAA8Q,1.0
9pvksub_y6NlcVrrR7s2hg,3.0
EcYoTDjoiZPPtOsZ1eWO4w,1.0
qMUKX8UeNVZjai1Dio6F8A,5.0
uomIMo5xmo3-pBiMedJYsA,1.0
eFxYjbAACKqeAgey7mrzrg,5.0
Okv5rF8EN0HlB9-bCHyRfQ,5.0
r7libChdOwfZMF1Ai6eo3Q,4.0
C9fBxZOpL-oS5wOfWA-VAw,3.0
MiarfQaJuzTr51NGk7-11g,5.0
MA2-q8dyKY2uskLpOXOB6Q,5.0
FLbmHzUOGmwEdcAsA7leoQ,1.0
3hbLZPQyxZop3my3P3X2PA,5.0
3QnqtIIX1mE9X9tcvKs1gA,5.0
U2oQOhx4Tw3GncQbrrCHJw,5.0
NiZjXsCrRh9WWBmc0hWD6A,5.0
v2iqyhduDOyEf9gRSc-SkQ,5.0
bFZU0Z8gxivnfpZf9HB53A,5.0
qbOyCf-jdir1DixJZ5YxPA,1.0
uxSBlkVM-8ICFksdjKwPgA,5.0
M1b15BsR0y2hC3uvJFBwzA,5.0
MVppnUsauhwotRTxd7z9fQ,5.0
5T9Wm1p2GPW5Rt-oeBHmVQ,5.0
aw_Wbsz83nugWCDGGn5u7w,5.0
84CXumEd_b_iCTTFcu_8dw,1.0
9AX9JoIJGRtqsNZ5XTDgPg,5.0
G2FtzRZjZ_kTWL4sULOTrQ,5.0
AXcItuIPOfqEp81ambiJXw,5.0
8PmmW6gyKdElRc3bm9fG6w,5.0
SrkvKEQIjqhJss2lsnUYdA,1.0
qPcRtDU0eKk_zY2OlUj3fg,5.0
iLGw8AR_rLcACmvjWTJssg,3.0
2HNmB2VV9hSzOeTTf2DDhQ,2.0
bhulf7bKVIyumcfs4Wp8tQ,4.0
21u7wIJr654W0khE1tH-hg,5.0
cpnN6aXKCAlHqxOR3TKkXg,5.0
F4oRuGfsAql_hBJDB_CdBg,5.0
x6CuqGrRt9iqNIGqSkf-wQ,4.0
eyCcxMrrUD3-XLC8DzFRXg,4.0
C422gruB80JSsiH0dhT_RQ,4.0
VaPWAWIgpXIqkt1Ayvsndg,1.0
OynmpHVkJxWVLJoG8eIJiA,5.0
IzQ5koGJ2z5hmo4zcu9s1A,2.0
21LD8JbCH1QjKY-1sHOCGg,4.0
ClL5LqbkyY0RSEfM2C4uMw,4.0
xJwde0keaCA2FftLVfbEJw,5.0
elJEeVGa6kcnenJ6Fnq2cA,5.0
kcWZY0NKTFg8IkAd781kRQ,4.0
SPxPRBdOuKcILymhB6kW6w,5.0
yZ6pwnHbMF9rU_MXqDO8hw,2.0
qqHjggbh7MLiTxrSRsUajQ,5.0
nJe7sCrwFbEMamuIXhyXcQ,1.0
zGSNxsuc_Rac-mpI7ZxDyQ,4.0
Ra6qb9qUNXS7o4OEefW2Xg,5.0
4cvUL6wOVfEFphpw5965LA,1.0
zO8Ty74YXBCIAeQFIqxvog,5.0
nPyaXYbsxMFuCTExL_UVTg,4.0
XJoAWBNDVNJQaXqL1u-RzQ,5.0
V8u8dxRqpUoa07VwaiXe4g,1.0
suUriqchT4ObziSkC82bBg,5.0
NTItdPjF7PngM83iwNAryw,3.0
jt5a4YSkoHKqdk7GrYqW0g,4.0
2n6qYwd1d5iDgsxtKu6YoA,3.0
nHPNHovJVvqatINK_uxGmg,5.0
qkWHntrRMJwAfzhxBnBFew,4.0
ngpnWdnJbC2PEnsRng74dg,4.0
kk51Rf8cSTEjIX4bJFGnhA,2.0
PZoZE4DbTs5IQHD1pT3Ceg,5.0
wSu-bxZ4FQrX3X0NAuiwJQ,5.0
z1AoSHbswHJE5I04gkHZ-A,5.0
4Fv4cV9xPFOIHfAxzEgF1g,5.0
t0K0iLYBODWzWa6_h5yiLg,5.0
b_k6Wlz3pVnO6uc5fnQDZA,5.0
fX7kXlIwaw3JKy1a9l4wNA,5.0
sfsgBoo-NVJ9-pUIGon4kA,5.0
YsOWZ1y7B2jNucF6a_w-Iw,5.0
-mN7-yc0pr7VCZmoufX8fg,1.0
i1b0n0lgoSwK67JHHjc_Ug,4.0
EJYif9KTDaEwNsJECaj8vw,1.0
NVcgaeYdoBpe9f3aNIIPDA,2.0
aUlXePrGhMWqJiNJ9_15og,5.0
AzoHHFGuuyl1_NLVtbrb4g,4.0
sPsQyAXG7zFMEhLBHLmIxw,5.0
vVmyBqMQ6HqpvD2z1JwtuA,1.0
_GB0Gcb2r2XHYIIQGHyA-Q,4.0
s1hmtr1S1-31kao5cNY0kw,5.0
6pwmPv4WxVHOh1RHIHjE2Q,5.0
2KFvCOfnTM6w61gdjxvPhg,5.0
s__DJaZoHeszETMhvY1irA,5.0
guuUKkJ2Wg9VcA6_CwCedQ,1.0
vfa7LIRTQ4KCkdLwfl_LMg,5.0
faB-gEONmSkJAjv-RXId6A,4.0
cZHIFVSOGEIlWzX3W46MRw,5.0
viX0sv6LKOuKTbcxpog7rg,1.0
gwtnRgyauGyybypR4kQogg,1.0
3t-RJwkwHig_AjsLiSWyXA,5.0
ExumRfhurthEXeP4-d_mtA,5.0
eaR9pOQeysA-xFswFUO_Gg,5.0
Gd2w5w3Th6v3rIR4ZwC7qQ,3.0
VsE5u5sdfY1PAKi454uwEw,3.0
lUB3uQ7UhcqJwINWGxRykw,5.0
hc1vW9VPwzI236TrvqpsLQ,1.0
EpqK4v42npVJPMm2otJl3A,4.0
aGt4GgUEugcVHzYWqDYMDA,5.0
A0aJw37nY9LWRR_JS4eDjA,5.0
2cXETz5AcuK_c8LUUz6gwQ,1.0
wTmGkuqV12euif6rTnb_ug,4.0
fd_EgSu65Dzp037CpZTJPA,1.0
wf8X_PxY23guzjRjS7gKQQ,1.0
nwNBqNi3JgYF9YSmthXuug,4.0
WuuFSocxG4-ICaY2kEegFw,5.0
jAXfYrAuvisgkf56O3W6GA,5.0
yVoRPb06V3tbKng5I2irIg,1.0
V9Shmika0OoPnBwSVRsMUg,4.0
3HQOAr1ukRN4MkEJVNKPXw,4.0
nufjRvVHzZReam0U0X1Mgg,3.0
K1LeFxPQjHsgcZ38pRymQQ,2.0
0XAvdig34RtcLaYR76l_Rg,3.0
rlHzeKweSH2QPpyX1pudeA,5.0
s54oDwjxt7eqZH81xhtR1A,1.0
fFveD8RxRxwiWFyALRnAPw,5.0
-Fj3tGmDCLSBdg2_z-rtZw,5.0
95Z-yfYagkGlT4YcuWgCyw,5.0
Ww5W9e8ckoa_7IxbDdnRtA,1.0
bUETK62erB192NDRNoSE_Q,4.0
E496CV9SNuDeM0cYg918eg,5.0
W-pVIDdyxPxgYvn-qZROAQ,5.0
WbZZMyBrnAoNX64eCZ3Erw,5.0
qLuvn8IVkb4x_CKwUZrG1A,4.0
-fh1qutEKsCMibnz1z_kPQ,5.0
BZ21WNwAZRs0xofB4e4tCw,5.0
dGYYEvpXO8xswtsLaGAOwg,2.0
7ciluRywDlksYibhLGKrfw,3.0
qq_-wWj7JfUhLyOVBTFmRQ,5.0
I5K0h8oZHzrTJDVK9XuFUQ,5.0
YQ3h6-DVhWLRGr8_bQ7V5Q,5.0
K_wTt9QXpvFsSngc6urnuQ,5.0
ZecYHqBsnt0tfjWOlhUrxQ,2.0
OoYQ3q4OUZw25VW9B-YCpQ,4.0
FWL9OEQ-ggGvJAgqEbAoew,5.0
5PATYJioT4wx7NsJH5FhHw,3.0
l_z-UfkNvk0P9c_dJH4Rgg,5.0
GVXjgO92TsLFaTBMVJuzvA,5.0
bZwd7VOSvkN7uZH4FFq5BA,1.0
TeuujASVNHXeeZRE0FG5uA,1.0
CK-n1atF6eMNQUmkZoMaFA,5.0
CvXx0nRTbXzDcC-dFF7Jvw,1.0
ozztcJNUlj3d6y1Mrx28gQ,4.0
41j6UJe7AXtSMTAZTP2NwA,5.0
brihxUeFkRQuRlnhaOIY9Q,5.0
NuAn5ldBwF-tT7C7nkPsZQ,5.0
volq3s6iTj0HJZB0HhGYyg,5.0
RxJV4zl4OFgUyVCEzuDWDw,5.0
VXFEqbr6XXwLCTl9duAoXw,1.0
JgZcTPGiX1ZrtpC0_08-WQ,5.0
_qx2GSJkUCEdks4nF525kA,5.0
wdehpw8FkudQEvLMKT4_pA,5.0
5-zcs2e9Hi-S0_NV8mx9rw,5.0
gC0j7HwGPG7_24KCiZc-Ig,5.0
SfNKl3JBjwmXs00v9IqIgQ,5.0
H989CQW77TGc3PODUEww_A,4.0
W0IMsqCKqOxonirq0tAH6g,3.0
a4wTyPK4NKKwyeAgODHYJw,4.0
m2DL9B2HBe0JDgxSNS38YA,5.0
fSN89WoaumlNdtwJsOggoA,1.0
k2TuDXghGem3_FNk_GG1zA,5.0
9079IGIIdSaA_rfDJrvF1g,1.0
H0rnzVdUiKjvLYk9SQTLtQ,3.0
xQu6iTZtolKP4n3mUTk18A,1.0
2DlJTvVlAXwyDz3A5T4h3Q,4.0
Vmt6QAEY5KC9pAO15CL59A,1.0
7UAZtUUhgyHIbM5DKt3YZA,4.0
_EwGDTMGJbExwSJtRwCelQ,3.0
1jA7tsGcFcycuTbnJhdGxg,3.0
aglpiPottSE4zf0Jw65ztQ,5.0
FLHqm7JwhFyxelFdBp0zTQ,1.0
